,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Ask,Last,Volume,Open Int,Vol/OI,IV,Time,DTE in years,Risk free,IV_brenner
3040,INTC,45.7,Call,47.5,02/19/21,107,2.11,2.37,2.1,251,4778,0.05,28.13,11/04/20,0.29315068493150687,0.0040999999999999995,24.009141076024047
3041,INTC,45.7,Call,45.0,06/18/21,226,4.35,4.85,4.63,271,2626,0.1,28.57,11/04/20,0.6191780821917808,0.0039000000000000003,33.80708187249814
3042,INTC,45.7,Call,47.5,06/18/21,226,3.45,3.6,3.58,594,2603,0.23,29.05,11/04/20,0.6191780821917808,0.0039000000000000003,25.093916441441916
3043,INTC,45.7,Call,47.5,03/19/21,135,2.46,2.65,2.55,122,2482,0.05,28.93,11/04/20,0.3698630136986301,0.0040999999999999995,23.900069069314515
3044,INTC,45.7,Call,60.0,03/19/21,135,0.31,0.38,0.33,167,3689,0.05,30.58,11/04/20,0.3698630136986301,0.0040999999999999995,3.427179715599818
3045,INTC,45.7,Call,45.0,01/20/23,807,8.0,8.75,8.17,134,1028,0.13,26.67,11/04/20,2.210958904109589,0.0053,32.2768728946675
3046,INTC,45.7,Call,47.5,12/18/20,44,0.95,1.07,1.01,9783,14522,0.67,26.89,11/04/20,0.12054794520547946,0.0064,16.90353766983247
3047,INTC,45.7,Call,48.0,11/20/20,16,0.31,0.35,0.33,480,5312,0.09,28.54,11/04/20,0.043835616438356165,0.0079,9.169131882320304
3048,INTC,45.7,Call,45.0,01/21/22,443,6.05,6.4,6.22,318,5511,0.06,27.53,11/04/20,1.2136986301369863,0.0049,31.863852073239013
3049,INTC,45.7,Call,55.0,02/19/21,107,0.52,0.61,0.57,199,5341,0.04,30.46,11/04/20,0.29315068493150687,0.0040999999999999995,6.179567956276231
3050,INTC,45.7,Call,30.0,01/15/21,72,15.6,15.85,15.7,645,281,2.3,16.48,11/04/20,0.19726027397260273,0.0045000000000000005,195.74162286777525
3051,INTC,45.7,Call,50.5,11/20/20,16,0.08,0.12,0.09,107,1600,0.07,31.35,11/04/20,0.043835616438356165,0.0079,3.143702359652676
3052,INTC,45.7,Call,47.0,01/15/21,72,1.63,1.75,1.67,1093,9698,0.11,26.85,11/04/20,0.19726027397260273,0.0045000000000000005,21.61185110527487
3053,INTC,45.7,Call,80.0,01/20/23,807,1.5,1.63,1.49,124,1948,0.06,29.77,11/04/20,2.210958904109589,0.0053,6.012720322092345
3054,INTC,45.7,Call,52.5,01/15/21,72,0.38,0.43,0.43,331,23977,0.01,28.12,11/04/20,0.19726027397260273,0.0045000000000000005,5.310340557296111
3055,INTC,45.7,Call,55.0,12/18/20,44,0.08,0.1,0.09,131,35337,0.0,30.52,11/04/20,0.12054794520547946,0.0064,1.5797698756852778
3056,INTC,45.7,Call,46.0,11/20/20,16,0.89,0.95,0.91,709,3011,0.24,27.14,11/04/20,0.043835616438356165,0.0079,24.887643680583686
3057,INTC,45.7,Call,50.0,01/21/22,443,4.25,4.35,4.3,273,12756,0.02,28.12,11/04/20,1.2136986301369863,0.0049,21.657461956029643
3058,INTC,45.7,Call,40.0,01/21/22,443,8.6,9.05,8.95,251,7417,0.03,27.43,11/04/20,1.2136986301369863,0.0049,45.05747832231455
3059,INTC,45.7,Call,60.0,01/21/22,443,1.9,2.02,2.0,115,14607,0.01,28.99,11/04/20,1.2136986301369863,0.0049,10.057028310616063
3060,INTC,45.7,Call,70.0,06/18/21,226,0.22,0.28,0.28,172,7319,0.02,31.84,11/04/20,0.6191780821917808,0.0039000000000000003,1.9517490565565936
3061,INTC,45.7,Call,80.0,03/19/21,135,0.01,0.06,0.04,105,506,0.21,38.25,11/04/20,0.3698630136986301,0.0040999999999999995,0.5411336393052344
3062,INTC,45.7,Call,57.5,01/15/21,72,0.13,0.14,0.14,167,29630,0.01,30.72,11/04/20,0.19726027397260273,0.0045000000000000005,1.7289480884219899
3063,INTC,45.7,Call,50.0,01/15/21,72,0.76,0.8,0.8,2809,33974,0.08,27.25,11/04/20,0.19726027397260273,0.0045000000000000005,9.879703362411368
3064,INTC,45.7,Call,60.0,01/15/21,72,0.09,0.1,0.1,724,47305,0.02,33.03,11/04/20,0.19726027397260273,0.0045000000000000005,1.234962920301421
3065,INTC,45.7,Call,49.0,11/20/20,16,0.18,0.21,0.19,747,9862,0.08,29.34,11/04/20,0.043835616438356165,0.0079,5.501479129392183
3066,INTC,45.7,Call,52.5,01/21/22,443,3.35,3.75,3.5,121,7566,0.02,28.06,11/04/20,1.2136986301369863,0.0049,18.670225824163484
3067,INTU,343.0,Call,350.0,01/15/21,72,15.1,17.6,16.6,158,461,0.34,31.71,11/04/20,0.19726027397260273,0.0045000000000000005,28.959340409820385
3068,INVH,28.82,Call,35.0,01/15/21,72,0.1,0.2,0.15,100,1520,0.07,30.34,11/04/20,0.19726027397260273,0.0045000000000000005,3.916572203870573
3069,IP,45.09,Call,35.0,01/21/22,443,11.2,12.1,11.95,100,3318,0.03,27.63,11/04/20,1.2136986301369863,0.0049,61.05758718999146
3070,IP,45.09,Call,42.5,01/15/21,72,3.9,4.2,4.0,156,2510,0.06,30.99,11/04/20,0.19726027397260273,0.0045000000000000005,52.570144804314644
3071,IPHI,142.98,Call,135.0,11/20/20,16,8.0,10.5,8.8,780,1235,0.63,28.54,11/04/20,0.043835616438356165,0.0079,87.92054700420437
3072,IPHI,142.98,Call,150.0,11/20/20,16,0.95,1.75,1.25,105,1420,0.07,30.53,11/04/20,0.043835616438356165,0.0079,14.65342450070073
3073,IPHI,142.98,Call,140.0,11/20/20,16,5.1,6.3,5.0,219,713,0.31,27.37,11/04/20,0.043835616438356165,0.0079,52.75232820252263
3074,IPHI,142.98,Call,145.0,12/18/20,44,4.1,6.4,5.8,202,242,0.83,33.33,11/04/20,0.12054794520547946,0.0064,32.31578495177158
3075,IPOC,10.06,Call,10.0,11/20/20,16,0.1,0.15,0.15,471,15110,0.03,13.55,11/04/20,0.043835616438356165,0.0079,17.851291977650014
3076,IQ,26.26,Call,32.5,01/21/22,443,3.25,4.0,3.75,136,1508,0.09,48.95,11/04/20,1.2136986301369863,0.0049,34.6577027738724
3077,IQ,26.26,Call,30.0,01/21/22,443,4.35,4.85,4.47,861,3297,0.26,49.05,11/04/20,1.2136986301369863,0.0049,42.02246461332029
3078,IQ,26.26,Call,30.0,01/15/21,72,1.0,1.05,1.01,3657,12403,0.29,48.53,11/04/20,0.19726027397260273,0.0045000000000000005,22.566525411524633
3079,IQV,170.9,Call,175.0,12/18/20,44,5.1,6.1,6.0,115,1164,0.1,32.36,11/04/20,0.12054794520547946,0.0064,25.769013940595954
3080,IQV,170.9,Call,170.0,12/18/20,44,7.7,8.1,8.6,134,2272,0.06,33.84,11/04/20,0.12054794520547946,0.0064,34.21787097029954
3081,IRDM,27.33,Call,28.0,01/15/21,72,1.65,1.95,1.95,250,716,0.35,45.64,11/04/20,0.19726027397260273,0.0045000000000000005,40.26846712135425
3082,IRM,26.62,Call,27.5,11/20/20,16,0.4,0.5,0.45,309,1441,0.21,35.81,11/04/20,0.043835616438356165,0.0079,22.487352528820324
3083,IRM,26.62,Call,30.0,11/20/20,16,0.05,0.1,0.08,139,3003,0.05,39.64,11/04/20,0.043835616438356165,0.0079,4.497470505764065
3084,ISRG,709.65,Call,540.0,01/21/22,443,212.5,222.0,216.5,501,565,0.89,38.2,11/04/20,1.2136986301369863,0.0049,71.17758860526295
3085,ITUB,4.37,Call,5.0,01/15/21,72,0.07,0.24,0.13,209,20115,0.01,43.1,11/04/20,0.19726027397260273,0.0045000000000000005,30.995591098091502
3086,ITUB,4.37,Call,7.0,01/21/22,443,0.1,0.18,0.17,100,40137,0.0,38.66,11/04/20,1.2136986301369863,0.0049,9.371855232925634
3087,ITW,202.7,Call,210.0,12/18/20,44,4.1,4.6,4.2,139,717,0.19,24.97,11/04/20,0.12054794520547946,0.0064,16.383780131552005
3088,IVR,2.77,Call,3.0,01/15/21,72,0.1,0.15,0.15,237,19553,0.01,48.07,11/04/20,0.19726027397260273,0.0045000000000000005,30.561988515040582
3089,IVR,2.77,Call,4.0,01/20/23,807,0.3,0.35,0.34,188,21317,0.01,39.87,11/04/20,2.210958904109589,0.0053,21.300405650343748
3090,IVR,2.77,Call,2.5,01/20/23,807,0.65,0.9,0.75,115,483,0.24,36.59,11/04/20,2.210958904109589,0.0053,54.772471672312506
3091,IVR,2.77,Call,3.5,06/18/21,226,0.15,0.2,0.19,100,9848,0.01,47.06,11/04/20,0.6191780821917808,0.0039000000000000003,23.000240300318804
3092,JAZZ,157.33,Call,150.0,12/18/20,44,11.7,14.8,13.52,225,429,0.52,43.41,11/04/20,0.12054794520547946,0.0064,67.91413926895662
3093,JAZZ,157.33,Call,165.0,11/20/20,16,1.85,3.0,2.55,101,1372,0.07,41.09,11/04/20,0.043835616438356165,0.0079,22.828957896797704
3094,JAZZ,157.33,Call,160.0,12/18/20,44,5.8,9.4,7.62,225,1055,0.21,39.91,11/04/20,0.12054794520547946,0.0064,43.13465602217514
3095,JD,89.31,Call,82.5,12/18/20,44,9.8,10.15,10.05,318,400,0.8,49.96,11/04/20,0.12054794520547946,0.0064,82.04950797066336
3096,JD,89.31,Call,110.0,01/15/21,72,1.75,1.83,1.82,199,755,0.26,47.47,11/04/20,0.19726027397260273,0.0045000000000000005,11.564347104213207
3097,JD,89.31,Call,75.0,01/15/21,72,16.45,16.8,16.52,722,5026,0.14,48.14,11/04/20,0.19726027397260273,0.0045000000000000005,106.16449800589174
3098,JD,89.31,Call,90.0,01/21/22,443,17.1,18.05,17.5,1367,435,3.14,43.98,11/04/20,1.2136986301369863,0.0049,45.98451604214563
3099,JD,89.31,Call,80.0,03/19/21,135,15.05,15.45,15.25,240,1819,0.13,47.01,11/04/20,0.3698630136986301,0.0040999999999999995,71.30137032733369
3100,JD,89.31,Call,90.0,03/19/21,135,9.75,10.1,9.9,310,2738,0.11,46.2,11/04/20,0.3698630136986301,0.0040999999999999995,46.611251799745645
3101,JD,89.31,Call,95.0,12/18/20,44,3.5,3.95,3.83,1890,3505,0.54,48.69,11/04/20,0.12054794520547946,0.0064,31.930596697942885
3102,JD,89.31,Call,75.0,01/21/22,443,22.65,25.55,25.05,133,2186,0.06,45.25,11/04/20,1.2136986301369863,0.0049,65.09165567184601
3103,JD,89.31,Call,100.0,06/18/21,226,8.7,9.1,9.0,192,3504,0.05,45.28,11/04/20,0.6191780821917808,0.0039000000000000003,32.458126595573624
3104,JD,89.31,Call,120.0,03/19/21,135,2.12,2.49,2.3,238,1853,0.13,46.45,11/04/20,0.3698630136986301,0.0040999999999999995,11.491288810036304
3105,JD,89.31,Call,90.0,06/18/21,226,12.4,13.0,12.8,522,2825,0.18,45.64,11/04/20,0.6191780821917808,0.0039000000000000003,46.36875227939089
3106,JD,89.31,Call,100.0,12/18/20,44,2.49,2.51,2.51,5734,2769,2.07,49.32,11/04/20,0.12054794520547946,0.0064,20.290075370085223
3107,JD,89.31,Call,85.0,06/18/21,226,14.9,15.35,15.0,451,2692,0.17,45.31,11/04/20,0.6191780821917808,0.0039000000000000003,54.7507959606654
3108,JD,89.31,Call,120.0,06/18/21,226,4.2,4.45,4.15,103,2014,0.05,44.38,11/04/20,0.6191780821917808,0.0039000000000000003,15.872380587945345
3109,JD,89.31,Call,92.5,12/18/20,44,4.45,4.9,4.43,444,157,2.83,46.28,11/04/20,0.12054794520547946,0.0064,39.61010729618231
3110,JD,89.31,Call,87.5,12/18/20,44,6.8,7.2,7.03,209,196,1.07,49.04,11/04/20,0.12054794520547946,0.0064,58.2026066392883
3111,JD,89.31,Call,85.0,03/19/21,135,12.0,12.55,12.15,112,2937,0.04,45.5,11/04/20,0.3698630136986301,0.0040999999999999995,57.917941592753266
3112,JD,89.31,Call,125.0,01/15/21,72,0.59,0.74,0.67,178,202,0.88,49.78,11/04/20,0.19726027397260273,0.0045000000000000005,4.676293364545232
3113,JD,89.31,Call,95.0,01/15/21,72,4.9,5.25,5.1,473,1171,0.4,46.05,11/04/20,0.19726027397260273,0.0045000000000000005,33.17640562684117
3114,JD,89.31,Call,95.0,03/19/21,135,7.55,8.0,7.3,273,550,0.5,43.45,11/04/20,0.3698630136986301,0.0040999999999999995,36.919803405739124
3115,JD,89.31,Call,100.0,01/15/21,72,3.5,3.65,3.65,972,4868,0.2,46.49,11/04/20,0.19726027397260273,0.0045000000000000005,23.065501054851477
3116,JD,89.31,Call,115.0,06/18/21,226,5.0,5.35,4.9,104,132,0.79,43.89,11/04/20,0.6191780821917808,0.0039000000000000003,19.08252497651856
3117,JD,89.31,Call,90.0,12/18/20,44,5.65,5.85,5.75,2378,5976,0.4,48.48,11/04/20,0.12054794520547946,0.0064,47.289617894421745
3118,JD,89.31,Call,87.5,01/15/21,72,8.0,8.6,8.5,203,350,0.58,47.5,11/04/20,0.19726027397260273,0.0045000000000000005,54.34611207444458
3119,JD,89.31,Call,85.0,12/18/20,44,8.25,8.5,8.38,1835,13201,0.14,48.8,11/04/20,0.12054794520547946,0.0064,68.71141061582647
3120,JD,89.31,Call,120.0,01/15/21,72,0.86,0.94,0.92,347,1784,0.19,48.87,11/04/20,0.19726027397260273,0.0045000000000000005,5.940156436043942
3121,JD,89.31,Call,100.0,03/19/21,135,6.05,6.3,6.05,472,1093,0.43,45.3,11/04/20,0.3698630136986301,0.0040999999999999995,29.074345182019563
3122,JD,89.31,Call,90.0,01/20/23,807,22.05,25.75,22.97,108,241,0.45,42.35,11/04/20,2.210958904109589,0.0053,48.604529456784356
3123,JD,89.31,Call,85.0,01/21/22,443,18.3,20.9,18.97,166,1474,0.11,42.15,11/04/20,1.2136986301369863,0.0049,53.24522910143177
3124,JD,89.31,Call,110.0,03/19/21,135,3.55,3.9,3.77,698,2047,0.34,46.0,11/04/20,0.3698630136986301,0.0040999999999999995,17.998404160297827
3125,JD,89.31,Call,105.0,01/15/21,72,2.49,2.66,2.55,999,273,3.66,46.68,11/04/20,0.19726027397260273,0.0045000000000000005,16.80937885093286
3126,JD,89.31,Call,80.0,01/15/21,72,12.55,13.0,12.85,672,8525,0.08,47.34,11/04/20,0.19726027397260273,0.0045000000000000005,82.15109964741622
3127,JD,89.31,Call,90.0,01/15/21,72,6.9,7.25,7.1,7644,2902,2.63,46.14,11/04/20,0.19726027397260273,0.0045000000000000005,45.81503634182828
3128,JD,89.31,Call,80.0,06/18/21,226,17.5,18.25,17.44,130,3379,0.04,44.58,11/04/20,0.6191780821917808,0.0039000000000000003,65.094594546068
3129,JD,89.31,Call,60.0,01/21/22,443,33.9,35.55,35.0,123,1339,0.09,47.81,11/04/20,1.2136986301369863,0.0049,90.56784184477988
3130,JD,89.31,Call,100.0,01/21/22,443,12.95,14.55,13.95,152,3657,0.04,44.21,11/04/20,1.2136986301369863,0.0049,37.067850881618774
3131,JD,89.31,Call,110.0,01/21/22,443,8.7,11.6,10.85,284,751,0.38,43.71,11/04/20,1.2136986301369863,0.0049,29.552375960603282
3132,JD,89.31,Call,85.0,01/15/21,72,9.6,9.9,9.5,1117,9494,0.12,45.34,11/04/20,0.19726027397260273,0.0045000000000000005,62.561222039186205
3133,JEF,20.5,Call,20.0,03/19/21,135,1.75,2.1,2.1,101,503,0.2,36.33,11/04/20,0.3698630136986301,0.0040999999999999995,42.22162224725476
3134,JEF,20.5,Call,17.5,12/18/20,44,3.0,3.3,3.3,100,806,0.12,47.07,11/04/20,0.12054794520547946,0.0064,116.21711948882766
3135,JELD,24.82,Call,22.5,11/20/20,16,2.55,3.0,2.12,118,1915,0.06,0.0,11/04/20,0.043835616438356165,0.0079,144.70910338046667
3136,JNJ,139.4,Call,150.0,12/18/20,44,0.73,0.96,0.98,537,5479,0.1,21.54,11/04/20,0.12054794520547946,0.0064,4.971855379201184
3137,JNJ,139.4,Call,148.0,11/20/20,16,0.36,0.47,0.45,494,363,1.36,24.44,11/04/20,0.043835616438356165,0.0079,4.036560436572204
3138,JNJ,139.4,Call,155.0,11/20/20,16,0.08,0.1,0.09,1164,4602,0.25,26.49,11/04/20,0.043835616438356165,0.0079,0.8588426460791925
3139,JNJ,139.4,Call,140.0,01/15/21,72,4.65,5.5,5.15,290,4167,0.07,21.19,11/04/20,0.19726027397260273,0.0045000000000000005,22.26742683054248
3140,JNJ,139.4,Call,144.0,11/20/20,16,0.96,1.2,1.2,117,649,0.18,24.64,11/04/20,0.043835616438356165,0.0079,10.306111752950308
3141,JNJ,139.4,Call,145.0,12/18/20,44,1.86,2.08,1.85,315,3272,0.1,20.11,11/04/20,0.12054794520547946,0.0064,10.772353321602566
3142,JNJ,139.4,Call,145.0,11/20/20,16,0.75,0.96,0.85,171,1953,0.09,23.38,11/04/20,0.043835616438356165,0.0079,8.244889402360247
3143,JNJ,139.4,Call,155.0,12/18/20,44,0.29,0.5,0.37,104,4983,0.02,21.03,11/04/20,0.12054794520547946,0.0064,2.5895080100006167
3144,JNJ,139.4,Call,165.0,11/20/20,16,0.02,0.07,0.03,100,3377,0.03,33.58,11/04/20,0.043835616438356165,0.0079,0.6011898522554348
3145,JNJ,139.4,Call,150.0,11/20/20,16,0.21,0.31,0.23,1153,8437,0.14,23.74,11/04/20,0.043835616438356165,0.0079,2.662412202845496
3146,JNJ,139.4,Call,147.0,11/20/20,16,0.47,0.61,0.55,453,959,0.47,23.98,11/04/20,0.043835616438356165,0.0079,5.238940141083074
3147,JNJ,139.4,Call,165.0,01/15/21,72,0.27,0.38,0.31,228,4893,0.05,22.54,11/04/20,0.19726027397260273,0.0045000000000000005,1.5384767628374807
3148,JNJ,139.4,Call,155.0,01/15/21,72,0.81,1.04,0.91,140,5379,0.03,20.86,11/04/20,0.19726027397260273,0.0045000000000000005,4.210567982502578
3149,JNJ,139.4,Call,160.0,01/15/21,72,0.47,0.61,0.5,633,10852,0.06,21.41,11/04/20,0.19726027397260273,0.0045000000000000005,2.469660066660166
3150,JNJ,139.4,Call,145.0,01/15/21,72,2.8,3.25,3.0,186,3870,0.05,20.58,11/04/20,0.19726027397260273,0.0045000000000000005,13.158024945320557
3151,JNJ,139.4,Call,130.0,01/15/21,72,10.9,11.6,12.9,109,3229,0.03,29.1,11/04/20,0.19726027397260273,0.0045000000000000005,46.96402749714414
3152,JNJ,139.4,Call,160.0,12/18/20,44,0.1,0.2,0.18,230,9241,0.02,22.21,11/04/20,0.12054794520547946,0.0064,1.0358032040002467
3153,JNJ,139.4,Call,140.0,12/18/20,44,3.7,4.05,3.6,135,2107,0.06,19.49,11/04/20,0.12054794520547946,0.0064,20.97501488100499
3154,JNJ,139.4,Call,150.0,01/15/21,72,1.56,1.89,1.7,574,9410,0.06,20.71,11/04/20,0.19726027397260273,0.0045000000000000005,7.651897583586416
3155,JNJ,139.4,Call,160.0,03/19/21,135,1.19,1.6,1.43,283,987,0.29,20.75,11/04/20,0.3698630136986301,0.0040999999999999995,4.730713977283446
3156,JNJ,139.4,Call,140.0,11/20/20,16,2.47,2.67,2.57,132,1468,0.09,24.14,11/04/20,0.043835616438356165,0.0079,22.93109865031444
3157,JNJ,139.4,Call,146.0,11/20/20,16,0.59,0.76,0.68,122,334,0.37,23.61,11/04/20,0.043835616438356165,0.0079,6.527204110201863
3158,JNJ,139.4,Call,143.0,11/20/20,16,1.3,1.49,1.43,162,311,0.52,24.13,11/04/20,0.043835616438356165,0.0079,12.796755426579967
3159,JPM,100.25,Call,108.0,11/20/20,16,0.45,0.59,0.53,230,4268,0.05,33.1,11/04/20,0.043835616438356165,0.0079,7.0460221715141405
3160,JPM,100.25,Call,105.0,03/19/21,135,5.3,5.65,5.57,247,3189,0.08,30.1,11/04/20,0.3698630136986301,0.0040999999999999995,23.22916231700882
3161,JPM,100.25,Call,100.0,01/21/22,443,12.5,13.25,12.8,106,8316,0.01,26.97,11/04/20,1.2136986301369863,0.0049,30.072255340785624
3162,JPM,100.25,Call,110.0,11/20/20,16,0.3,0.36,0.32,1237,22141,0.06,33.35,11/04/20,0.043835616438356165,0.0079,4.2992677656696445
3163,JPM,100.25,Call,105.0,01/15/21,72,3.55,3.7,3.67,1429,22432,0.06,30.92,11/04/20,0.19726027397260273,0.0045000000000000005,20.829913236286014
3164,JPM,100.25,Call,100.0,06/18/21,226,9.6,9.85,9.66,844,4304,0.2,28.98,11/04/20,0.6191780821917808,0.0039000000000000003,31.299254686984963
3165,JPM,100.25,Call,102.0,11/20/20,16,2.06,2.16,2.21,360,2504,0.14,35.24,11/04/20,0.043835616438356165,0.0079,25.795606594017872
3166,JPM,100.25,Call,115.0,12/18/20,44,0.55,0.64,0.6,500,24791,0.02,31.38,11/04/20,0.12054794520547946,0.0064,4.6089884612511725
3167,JPM,100.25,Call,95.0,06/18/21,226,12.1,12.6,12.55,132,1456,0.09,30.05,11/04/20,0.6191780821917808,0.0039000000000000003,40.03762528487417
3168,JPM,100.25,Call,115.0,01/15/21,72,1.07,1.21,1.14,491,32445,0.02,29.72,11/04/20,0.19726027397260273,0.0045000000000000005,6.811944598893535
3169,JPM,100.25,Call,110.0,12/18/20,44,1.25,1.36,1.28,1274,24982,0.05,31.27,11/04/20,0.12054794520547946,0.0064,9.794100480158741
3170,JPM,100.25,Call,125.0,12/18/20,44,0.14,0.19,0.16,193,3251,0.06,33.84,11/04/20,0.12054794520547946,0.0064,1.3682934494339418
3171,JPM,100.25,Call,120.0,12/18/20,44,0.2,0.31,0.28,122,6625,0.02,31.96,11/04/20,0.12054794520547946,0.0064,2.232478785918537
3172,JPM,100.25,Call,80.0,01/15/21,72,20.85,21.4,21.35,118,3324,0.04,41.61,11/04/20,0.19726027397260273,0.0045000000000000005,120.47571439365426
3173,JPM,100.25,Call,105.0,06/18/21,226,7.25,7.6,7.5,162,3461,0.05,28.93,11/04/20,0.6191780821917808,0.0039000000000000003,24.14967874325743
3174,JPM,100.25,Call,100.0,12/18/20,44,4.65,4.85,4.75,748,59957,0.01,32.7,11/04/20,0.12054794520547946,0.0064,34.927490682919036
3175,JPM,100.25,Call,110.0,01/21/22,443,8.5,9.1,8.92,3085,4063,0.76,27.2,11/04/20,1.2136986301369863,0.0049,20.653398007633896
3176,JPM,100.25,Call,110.0,03/19/21,135,3.6,3.9,3.75,106,3701,0.03,29.31,11/04/20,0.3698630136986301,0.0040999999999999995,16.03428903297954
3177,JPM,100.25,Call,120.0,03/19/21,135,1.65,1.76,1.71,2131,7069,0.3,29.41,11/04/20,0.3698630136986301,0.0040999999999999995,7.235986845652305
3178,JPM,100.25,Call,130.0,01/15/21,72,0.2,0.26,0.25,443,10222,0.04,32.57,11/04/20,0.19726027397260273,0.0045000000000000005,1.4637236328200984
3179,JPM,100.25,Call,106.0,11/20/20,16,0.82,0.93,0.95,542,3471,0.16,34.43,11/04/20,0.043835616438356165,0.0079,11.106441727979917
3180,JPM,100.25,Call,155.0,01/15/21,72,0.02,0.06,0.05,401,3785,0.11,39.65,11/04/20,0.19726027397260273,0.0045000000000000005,0.3377823768046381
3181,JPM,100.25,Call,105.0,01/21/22,443,10.35,10.95,10.6,141,4248,0.03,26.84,11/04/20,1.2136986301369863,0.0049,24.85216573446057
3182,JPM,100.25,Call,125.0,01/15/21,72,0.24,0.4,0.37,103,10942,0.01,30.93,11/04/20,0.19726027397260273,0.0045000000000000005,2.251882512030921
3183,JPM,100.25,Call,100.0,03/19/21,135,7.6,7.85,7.75,102,5079,0.02,30.31,11/04/20,0.3698630136986301,0.0040999999999999995,32.27414587407419
3184,JPM,100.25,Call,100.0,11/20/20,16,3.0,3.1,3.1,1720,19521,0.09,35.15,11/04/20,0.043835616438356165,0.0079,37.02147242659972
3185,JPM,100.25,Call,120.0,11/20/20,16,0.03,0.04,0.04,261,1938,0.13,38.44,11/04/20,0.043835616438356165,0.0079,0.47769641840773835
3186,JPM,100.25,Call,109.0,11/20/20,16,0.37,0.46,0.43,1192,2487,0.48,33.61,11/04/20,0.043835616438356165,0.0079,5.493508811688992
3187,JPM,100.25,Call,115.0,11/20/20,16,0.05,0.12,0.09,336,21895,0.02,34.65,11/04/20,0.043835616438356165,0.0079,1.433089255223215
3188,JPM,100.25,Call,110.0,01/15/21,72,2.04,2.15,2.05,802,30429,0.03,29.77,11/04/20,0.19726027397260273,0.0045000000000000005,12.103868502166199
3189,JPM,100.25,Call,95.0,01/15/21,72,8.6,8.95,8.8,146,7801,0.02,32.46,11/04/20,0.19726027397260273,0.0045000000000000005,50.385871206691846
3190,JPM,100.25,Call,104.0,11/20/20,16,1.32,1.45,1.39,353,2992,0.12,33.56,11/04/20,0.043835616438356165,0.0079,17.316495167280515
3191,JPM,100.25,Call,95.0,11/20/20,16,6.3,6.45,6.6,154,5817,0.03,40.27,11/04/20,0.043835616438356165,0.0079,77.02854746824781
3192,JPM,100.25,Call,101.0,11/20/20,16,2.5,2.65,2.57,236,1384,0.17,34.5,11/04/20,0.043835616438356165,0.0079,31.64738771951266
3193,JPM,100.25,Call,100.0,01/15/21,72,5.75,5.95,5.8,1109,32800,0.03,31.18,11/04/20,0.19726027397260273,0.0045000000000000005,33.496752366459944
3194,JPM,100.25,Call,105.0,12/18/20,44,2.55,2.7,2.59,1401,15432,0.09,31.75,11/04/20,0.12054794520547946,0.0064,19.444170070903386
3195,JPM,100.25,Call,107.0,11/20/20,16,0.64,0.74,0.69,248,1512,0.16,33.26,11/04/20,0.043835616438356165,0.0079,8.837383740543158
3196,JPM,100.25,Call,90.0,11/20/20,16,10.25,10.75,11.02,141,670,0.21,48.64,11/04/20,0.043835616438356165,0.0079,128.38091244707968
3197,JPM,100.25,Call,120.0,01/15/21,72,0.6,0.63,0.67,1767,26306,0.07,30.53,11/04/20,0.19726027397260273,0.0045000000000000005,3.5467149564487004
3198,JPM,100.25,Call,105.0,11/20/20,16,1.05,1.19,1.11,2008,22053,0.09,33.4,11/04/20,0.043835616438356165,0.0079,14.211468447630216
3199,JPM,100.25,Call,115.0,06/18/21,226,4.0,4.35,4.25,128,3167,0.04,28.56,11/04/20,0.6191780821917808,0.0039000000000000003,13.822513491206553
3200,JPM,100.25,Call,97.5,11/20/20,16,4.5,4.7,4.7,567,4155,0.14,37.44,11/04/20,0.043835616438356165,0.0079,56.12932916290926
3201,JPM,100.25,Call,112.0,11/20/20,16,0.17,0.23,0.23,676,870,0.78,35.15,11/04/20,0.043835616438356165,0.0079,2.746754405844496
3202,K,63.58,Call,67.5,11/20/20,16,0.05,0.15,0.1,124,1781,0.07,20.11,11/04/20,0.043835616438356165,0.0079,2.8245359750732795
3203,KAR,16.41,Call,15.0,11/20/20,16,1.55,1.8,1.55,167,1131,0.15,44.67,11/04/20,0.043835616438356165,0.0079,131.32284994161546
3204,KGC,8.11,Call,7.0,01/21/22,443,2.29,2.37,2.3,154,4049,0.04,49.44,11/04/20,1.2136986301369863,0.0049,66.49086687346725
3205,KHC,31.82,Call,34.0,11/20/20,16,0.12,0.15,0.15,1325,1875,0.71,29.49,11/04/20,0.043835616438356165,0.0079,5.6437459866486215
3206,KHC,31.82,Call,32.5,11/20/20,16,0.47,0.52,0.52,137,3846,0.04,30.04,11/04/20,0.043835616438356165,0.0079,19.56498608704856
3207,KHC,31.82,Call,33.0,11/20/20,16,0.31,0.36,0.31,581,1580,0.37,27.76,11/04/20,0.043835616438356165,0.0079,13.544990367956691
3208,KHC,31.82,Call,32.5,04/16/21,163,1.67,2.02,2.22,100,1970,0.05,28.62,11/04/20,0.4465753424657534,0.0040999999999999995,23.81188400710042
